Function,Gene
GO:0060658,59350
GO:0034333,1499
GO:0005246,51440
GO:0004057,11101
GO:0016598,11101
GO:0005965,100529261
GO:0018343,100529261
GO:0035591,25970
GO:0004146,1719
GO:0006545,1719
GO:0009116,7378
GO:0016763,7378
GO:0004743,5315
GO:0030955,5315
GO:0008328,729993
GO:0032591,729993
GO:0030971,284
GO:0048014,284
GO:0030336,1265
GO:0050765,1265
GO:0032783,55840
GO:0030896,144715
GO:0001077,10062
GO:0010875,10062
GO:0010887,10062
GO:0043031,10062
GO:0044255,10062
GO:0045861,10062
GO:0046965,10062
GO:0070328,10062
GO:0090188,10062
GO:0090341,10062
GO:0090575,10062
GO:2000188,10062
GO:0004702,7046
GO:0005025,7046
GO:0005057,7046
GO:0010717,7046
GO:0032924,7046
GO:0042118,7046
GO:0048762,7046
GO:0050431,7046
GO:0060317,7046
GO:0000256,55821
GO:0004037,55821
GO:0004014,262
GO:0006597,262
GO:0008295,262
GO:0006309,1677
GO:0000038,5830
GO:0007006,5830
GO:0016558,5830
GO:0021795,5830
GO:0021895,5830
GO:0050905,5830
GO:0016799,6996
GO:0022900,56964
GO:0017069,11030
GO:0008324,55676
GO:0048935,2115
GO:0016614,728294
GO:0031369,728689
GO:0010107,100134444
GO:0001842,27443
GO:0000827,9677
GO:0000832,9677
GO:0006020,9677
GO:2001014,54715
GO:0004419,54511
GO:0046951,54511
GO:0019933,11069
GO:0030073,11069
GO:0006672,55331
GO:0005337,9154
GO:1901642,9154
GO:0006090,883
GO:0047316,883
GO:0047804,883
GO:0097052,883
GO:0004383,2983
GO:0006182,2983
GO:0030660,51463
GO:0030660,653519
GO:0051452,51463
GO:0051452,653519
GO:0004335,2585
GO:0006012,2585
GO:0045725,648791
GO:2000467,648791
GO:2001069,648791
GO:0005004,2044
GO:0051205,285521
GO:0002361,50943
GO:2000177,6594
GO:0019829,540
GO:0048702,25902
GO:0048703,25902
GO:0004750,6120
GO:0006098,6120
GO:0009190,107
GO:0016849,107
GO:0000030,644974
GO:0032549,5431
GO:0048598,79074
GO:0072669,79074
GO:0043548,3480
GO:0010607,197135
GO:0033962,197135
GO:0071391,27043
GO:0032543,65993
GO:0030425,10160
GO:0030676,10160
GO:0048365,10160
GO:0048813,10160
GO:0034063,10084
GO:0001975,84687
GO:0003006,84687
GO:0016358,84687
GO:0030042,84687
GO:0030864,84687
GO:0031749,84687
GO:0032515,84687
GO:0034695,84687
GO:0036276,84687
GO:0044326,84687
GO:0044327,84687
GO:0060179,84687
GO:0061458,84687
GO:0071315,84687
GO:0071364,84687
GO:0071392,84687
GO:0090004,84687
GO:0097338,84687
GO:1901653,84687
GO:1903119,84687
GO:1904372,84687
GO:1904373,84687
GO:1904386,84687
GO:1990778,84687
GO:1990780,84687
GO:2000474,84687
GO:0033188,259230
GO:0033270,7122
GO:0043220,7122
GO:0043320,100431172
GO:0050663,100431172
GO:0005791,3083
GO:0031370,1977
GO:0070491,1977
GO:0007492,7478
GO:0009949,7478
GO:0010085,7478
GO:0048561,7478
GO:0044458,345643
GO:0098534,345643
GO:1903251,345643
GO:0002176,6691
GO:0072520,6691
GO:1900004,6691
GO:0000802,10734
GO:0001673,10734
GO:0034502,10734
GO:0034991,10734
GO:0010494,1153
GO:0043015,285753
GO:0061024,5375
GO:0014706,2139
GO:0043141,8607
GO:0002943,54920
GO:0017150,54920
GO:0032465,8678
GO:0008506,57210
GO:0015770,57210
GO:0097010,1975
GO:0002063,176
GO:0030166,176
GO:0035304,54866
GO:0006497,4547
GO:0006641,4547
GO:0007623,4547
GO:0031988,4547
GO:0034185,4547
GO:0007263,2983
GO:0008074,2983
GO:0043167,2983
GO:0051879,2983
GO:0008750,23530
GO:0051151,1827
GO:0035307,157313
GO:0016939,11127
GO:0021542,11127
GO:0021904,11127
GO:0030990,11127
GO:0031512,11127
GO:0036334,11127
GO:0048260,11127
GO:0061351,11127
GO:1903887,11127
GO:0004148,1738
GO:0017056,9631
GO:0001011,6925
GO:0001087,6925
GO:0001093,6925
GO:0043621,6925
GO:0065004,6925
GO:0070888,6925
GO:1900746,6925
GO:0015054,887
GO:0034709,1207
GO:0034715,1207
GO:0030035,121512
GO:0018105,219537
GO:0048644,219537
GO:0047555,5145
GO:0000188,150290
GO:0017017,150290
GO:0009168,100
GO:0000323,4074
GO:0005537,4074
GO:0015578,4074
GO:0015761,4074
GO:0000730,5893
GO:0045002,5893
GO:0061469,3164
GO:0071376,3164
GO:1902396,81
GO:0004788,27010
GO:0009229,27010
GO:0030975,27010
GO:0008273,9187
GO:0032588,122618
GO:0045335,122618
GO:0032298,25792
GO:0051457,25792
GO:0005881,84790
GO:0003680,8091
GO:0010564,8091
GO:0021846,8091
GO:0021983,8091
GO:0033144,8091
GO:0035019,8091
GO:0046426,8091
GO:0048712,8091
GO:0060123,8091
GO:2000648,8091
GO:2001275,110117499
GO:0016973,84271
GO:0046599,55835
GO:0046604,5902
GO:0072750,5902
GO:1904115,5902
GO:0001948,7039
GO:0060749,7039
GO:0072574,7039
GO:0004070,790
GO:0004088,790
GO:0016812,790
GO:0070084,10988
GO:0014068,116986
GO:0030295,116986
GO:0032147,116986
GO:0033601,116986
GO:0043524,116986
GO:0046427,116986
GO:2001240,116986
GO:0006868,81539
GO:0015186,81539
GO:0005788,10961
GO:0006172,204
GO:0046033,204
GO:0071565,8110
GO:0002626,3077
GO:0097459,3077
GO:0021549,23026
GO:0003727,29974
GO:0010609,29974
GO:0016556,29974
GO:0030895,29974
GO:0050860,56244
GO:1900042,56244
GO:0001806,2051
GO:0032092,2051
GO:0050798,2051
GO:2000525,2051
GO:0002115,6786
GO:0014902,6786
GO:0030213,3036
GO:0050501,3036
GO:0005773,4485
GO:0010758,4485
GO:0046425,4485
GO:0060763,4485
GO:1904036,4485
GO:0009987,25855
GO:0008280,8243
GO:0043589,1041
GO:0048524,90120
GO:0046579,10776
GO:0033596,7249
GO:0034477,79650
GO:0031023,55142
GO:0002098,348180
GO:0032447,348180
GO:0034227,348180
GO:0016571,3276
GO:0019919,3276
GO:0035242,3276
GO:0042054,3276
GO:0043985,55352
GO:0003360,6331
GO:0010460,6331
GO:0021537,6331
GO:0030315,6331
GO:0030506,6331
GO:0045760,6331
GO:0032435,101927423
GO:0097499,100507003
GO:0031616,663
GO:0051057,663
GO:0051146,663
GO:0071224,820
GO:0071354,820
GO:0005793,285704
GO:0007056,1731
GO:0051311,1731
GO:0001754,23287
GO:0035609,23287
GO:0035610,23287
GO:0042133,23287
GO:0060041,23287
GO:0045739,29086
GO:0070531,29086
GO:0070552,29086
GO:0014015,8867
GO:0034097,8867
GO:0034595,8867
GO:0006469,57761
GO:0045717,57761
GO:0051443,57761
GO:0055106,57761
GO:0003724,1655
GO:0071260,396
GO:0071461,396
GO:0016460,10627
GO:0035254,10627
GO:0002218,340061
GO:0032481,340061
GO:0072001,5589
GO:0042502,101180976
GO:0042508,101180976
GO:0050863,101180976
GO:0035278,7538
GO:0035925,7538
GO:0045638,7538
GO:0050779,7538
GO:0030122,1175
GO:0006949,90625
GO:0030218,1777
GO:0008611,8540
GO:0019886,3796
GO:0006883,6446
GO:0007019,6446
GO:0008542,6446
GO:0010765,6446
GO:0017081,6446
GO:0032411,6446
GO:0043423,6446
GO:0048037,6446
GO:0048156,6446
GO:0050775,6446
GO:0060453,6446
GO:0070294,6446
GO:0004137,7084
GO:0043097,7084
GO:0046092,7084
GO:0046104,7084
GO:0007405,8326
GO:0007611,8326
GO:0031527,8326
GO:0035567,8326
GO:0006369,10212
GO:0006405,10212
GO:0010501,10212
GO:0016290,11332
GO:0036042,11332
GO:0036114,11332
GO:0036116,11332
GO:0051792,11332
GO:1900535,11332
GO:0006612,4641
GO:0009925,4641
GO:0016328,4641
GO:0017160,4641
GO:0030898,4641
GO:0038089,4641
GO:0045160,4641
GO:0045815,4641
GO:0060171,4641
GO:1900748,4641
GO:2000810,4641
GO:0002553,8773
GO:0006892,8773
GO:0006903,8773
GO:0016082,8773
GO:0031629,8773
GO:0042581,8773
GO:0042582,8773
GO:0019966,10456
GO:0030854,10456
GO:0033138,10456
GO:0071345,10456
GO:1903146,10456
GO:1903214,10456
GO:2000251,10456
GO:0007501,2139
GO:0016576,2139
GO:0097192,2139
GO:0008016,5348
GO:0086036,5348
GO:1903278,5348
GO:1903779,5348
GO:2000649,5348
GO:0010738,9049
GO:0017162,9049
GO:0022417,9049
GO:0034751,9049
GO:0036004,9049
GO:0051344,9049
GO:0002548,6369
GO:0048020,6369
GO:0048245,6369
GO:0048247,6369
GO:2000418,6369
GO:0000177,9567
GO:0022841,3775
GO:0030322,3775
GO:0034705,3775
GO:0060075,3775
GO:1902937,3775
GO:0002519,3965
GO:0005534,3965
GO:0032682,3965
GO:0032689,3965
GO:0032753,3965
GO:0032834,3965
GO:0038066,3965
GO:0042346,3965
GO:0043305,3965
GO:0045953,3965
GO:0046007,3965
GO:0046598,3965
GO:0048030,3965
GO:0050718,3965
GO:0070241,3965
GO:0070371,3965
GO:0071636,3965
GO:0071639,3965
GO:0098586,3965
GO:1902715,3965
GO:1904469,3965
GO:2000484,3965
GO:2000510,3965
GO:2000562,3965
GO:2000563,3965
GO:2000667,3965
GO:2000670,3965
GO:2000778,3965
GO:2001181,3965
GO:2001184,3965
GO:2001190,3965
GO:2001200,3965
GO:2001269,3965
GO:0032673,3965
GO:0032674,3965
GO:0034134,3965
GO:0034142,3965
GO:0097029,3965
GO:1900744,3965
GO:0015758,6814
GO:0022615,6814
GO:0031091,6814
GO:0043312,6814
GO:0045955,6814
GO:0070820,6814
GO:0001855,10747
GO:0001867,10747
GO:0000138,9179
GO:0031904,9179
GO:0005795,5874
GO:0019003,5874
GO:0031489,5874
GO:0032585,5874
GO:0045921,5874
GO:0071985,5874
GO:0032464,8739
GO:0090200,8739
GO:0008089,8546
GO:0030665,8546
GO:0030742,8546
GO:0032438,8546
GO:0048007,8546
GO:0048490,8546
GO:0051138,8546
GO:0000103,6820
GO:0004027,6820
GO:0050294,6820
GO:0050427,6820
GO:0001875,7099
GO:0002322,7099
GO:0002537,7099
GO:0002730,7099
GO:0007249,7099
GO:0007252,7099
GO:0010572,7099
GO:0014002,7099
GO:0016046,7099
GO:0031226,7099
GO:0032497,7099
GO:0032609,7099
GO:0032700,7099
GO:0032707,7099
GO:0032715,7099
GO:0032727,7099
GO:0032728,7099
GO:0032729,7099
GO:0032732,7099
GO:0032733,7099
GO:0032735,7099
GO:0032757,7099
GO:0034128,7099
GO:0035666,7099
GO:0042535,7099
GO:0045084,7099
GO:0045359,7099
GO:0045416,7099
GO:0045671,7099
GO:0046696,7099
GO:0050702,7099
GO:0051770,7099
GO:0060729,7099
GO:0060907,7099
GO:0070266,7099
GO:0070430,7099
GO:0070434,7099
GO:0071223,7099
GO:1900227,7099
GO:0045785,29984
GO:0048041,29984
GO:0051893,29984
GO:0043967,322
GO:0044304,322
GO:0050714,322
GO:0050760,322
GO:0070064,322
GO:1990761,322
GO:1990812,322
GO:0098792,3964
GO:0032981,4728
GO:0003954,4728
GO:0036117,3038
GO:0045226,3038
GO:0085029,3038
GO:1900106,3038
GO:0005035,8797
GO:0036462,8797
GO:0097191,8797
GO:0097296,8797
GO:1902041,8797
GO:1902042,8797
GO:0042942,4794
GO:0042994,4794
GO:0001642,2918
GO:0007196,2918
GO:0008066,2918
GO:0030818,2918
GO:0051966,2918
GO:0051436,5717
GO:0031595,5718
GO:0043425,5715
GO:0046676,5715
GO:0070682,5715
GO:0001550,658
GO:0030501,658
GO:0031290,658
GO:0032332,658
GO:0035108,658
GO:0042698,658
GO:0060350,658
GO:0061036,658
GO:0071773,658
GO:1902043,658
GO:1902731,658
GO:1990712,658
GO:0005375,475
GO:0006878,475
GO:0015680,475
GO:0016530,475
GO:0032767,475
GO:0035434,475
GO:0005796,181
GO:0008343,181
GO:0009648,181
GO:0042755,181
GO:0060259,181
GO:2000253,181
GO:0009611,2151
GO:0000400,4221
GO:0000403,4221
GO:0001933,4221
GO:0002076,4221
GO:0003309,4221
GO:0010812,4221
GO:0032154,4221
GO:0032925,4221
GO:0035097,4221
GO:0043433,4221
GO:0045668,4221
GO:0045736,4221
GO:0046329,4221
GO:0050680,4221
GO:0051974,4221
GO:0070412,4221
GO:0071375,4221
GO:0071559,4221
GO:1902807,4221
GO:1904837,4221
GO:0031519,8535
GO:0032183,8535
GO:0035102,8535
GO:0051219,8535
GO:0006354,6829
GO:0010033,6829
GO:0032044,6829
GO:0032785,6829
GO:0039692,6829
GO:0050434,6829
GO:1900364,6829
GO:0001541,6874
GO:0033276,6874
GO:0071339,6874
GO:1901796,6874
GO:0070242,1676
GO:1900118,1676
GO:1902511,1676
GO:0002576,7044
GO:0010862,7044
GO:0031093,7044
GO:0050766,7287
GO:1903546,7287
GO:0032026,4982
GO:0042489,4982
GO:0046685,4982
GO:0071541,8665
GO:0075522,8665
GO:0007528,785
GO:0014051,785
GO:0019227,785
GO:0046058,785
GO:0048541,785
GO:0051899,785
GO:0001085,11060
GO:0001190,11060
GO:0032410,11060
GO:0046718,11060
GO:0051224,11060
GO:0070534,11060
GO:1901016,11060
GO:0000727,8317
GO:0010571,8317
GO:0044770,8317
GO:0045603,2116
GO:0048514,2116
GO:0060803,2116
GO:2000382,2116
GO:0048029,11045
GO:0051259,11045
GO:0033391,406
GO:0042634,406
GO:0042753,406
GO:0051775,406
GO:0090403,406
GO:2000074,406
GO:2000772,406
GO:2001016,406
GO:0001779,5293
GO:0002551,5293
GO:0002679,5293
GO:0006661,5293
GO:0010818,5293
GO:0014066,5293
GO:0030101,5293
GO:0035004,5293
GO:0035005,5293
GO:0035747,5293
GO:0035754,5293
GO:0046934,5293
GO:0060374,5293
GO:0072672,5293
GO:0010510,8050
GO:0061732,8050
GO:0034604,8050
GO:0015389,9154
GO:0015855,9154
GO:0015858,9154
GO:0072531,9154
GO:1904823,9154
GO:0004062,6819
GO:0051923,6819
GO:0031104,4147
GO:0005313,6512
GO:0005314,6512
GO:0014047,6512
GO:0089711,6512
GO:0009653,2304
GO:0031069,2304
GO:0048562,2304
GO:0060022,2304
GO:0060023,2304
GO:0060465,2304
GO:0016242,5768
GO:0016971,5768
GO:0015295,9197
GO:0006900,8976
GO:0006928,8976
GO:0009617,8976
GO:0016050,8976
GO:0030050,8976
GO:0030478,8976
GO:0030666,8976
GO:0034629,8976
GO:0051653,8976
GO:1903526,8976
GO:2000370,8976
GO:2000402,8976
GO:0004112,5138
GO:0004115,5138
GO:0004118,5138
GO:0006198,5138
GO:0019934,5138
GO:0030224,5138
GO:0030911,5138
GO:0033159,5138
GO:0036006,5138
GO:0043116,5138
GO:0043117,5138
GO:0046069,5138
GO:0061028,5138
GO:0071321,5138
GO:0097011,5138
GO:0007095,1112
GO:0000059,3843
GO:0005095,3843
GO:0006610,3843
GO:0034399,3843
GO:0042307,3843
GO:0006390,5442
GO:0006391,5442
GO:0004686,29904
GO:0031952,29904
GO:0045807,29904
GO:0061003,29904
GO:0071277,29904
GO:0071320,29904
GO:0071454,29904
GO:1990416,29904
GO:1990637,29904
GO:0042379,9034
GO:0061574,10284
GO:0097431,2009
GO:1990023,2009
GO:0010467,10643
GO:0045182,10643
GO:0048027,10643
GO:0003374,10059
GO:0006921,10059
GO:0010821,10059
GO:0032459,10059
GO:0043653,10059
GO:0060047,10059
GO:0070584,10059
GO:0070585,10059
GO:0090149,10059
GO:1900063,10059
GO:1903578,10059
GO:2001244,10059
GO:0014829,5286
GO:0001741,10733
GO:0046601,10733
GO:0031045,6861
GO:0005088,2675
GO:0016167,2675
GO:0031953,2675
GO:0035860,2675
GO:1903263,2675
GO:0050672,7940
GO:0007518,3475
GO:0030517,3475
GO:0043403,3475
GO:0034976,5296
GO:0004567,4126
GO:0009313,4126
GO:0043202,4126
GO:0031996,7188
GO:0035631,7188
GO:0001523,375790
GO:0006027,375790
GO:0033691,375790
GO:0035374,375790
GO:0045887,375790
GO:0030867,5352
GO:0098779,5352
GO:0035855,4211
GO:0060216,4211
GO:0042795,22936
GO:0005436,10786
GO:0015143,10786
GO:0015562,10786
GO:0015747,10786
GO:0015760,10786
GO:0015893,10786
GO:0019534,10786
GO:0046415,10786
GO:0072643,11119
GO:0000980,2494
GO:0008206,2494
GO:0009888,2494
GO:0042592,2494
GO:0045070,2494
GO:0061113,2494
GO:0006123,4697
GO:0010950,10213
GO:0061133,10213
GO:0061136,10213
GO:0070536,10213
GO:0070628,10213
GO:0006997,274
GO:0033268,274
GO:0042692,274
GO:0043194,274
GO:0048711,274
GO:0060987,274
GO:0060988,274
GO:0070063,274
GO:0071156,274
GO:0016338,7122
GO:0060021,7122
GO:0060325,7122
GO:1903142,7122
GO:0075732,3839
GO:0032874,10494
GO:0036481,10494
GO:0050772,10494
GO:0051645,10494
GO:0051683,10494
GO:0090168,10494
GO:0070410,8287
GO:0014908,607
GO:0017015,607
GO:0017064,2166
GO:0031090,2166
GO:0001937,889
GO:0010596,889
GO:2000352,889
GO:0031103,10752
GO:0035640,10752
GO:0000793,23481
GO:0007000,23481
GO:0033365,23481
GO:0070545,23481
GO:0001757,28514
GO:0002315,28514
GO:0003323,28514
GO:0005112,28514
GO:0007386,28514
GO:0009954,28514
GO:0014807,28514
GO:0021510,28514
GO:0021688,28514
GO:0021693,28514
GO:0030957,28514
GO:0032693,28514
GO:0034351,28514
GO:0045605,28514
GO:0045608,28514
GO:0045662,28514
GO:0046331,28514
GO:0048630,28514
GO:0048631,28514
GO:0048665,28514
GO:0051302,28514
GO:0060042,28514
GO:0060853,28514
GO:0072006,28514
GO:0072014,28514
GO:0072070,28514
GO:0097102,28514
GO:0097110,28514
GO:0098773,28514
GO:1903672,28514
GO:2000505,28514
GO:0000096,773
GO:0014056,773
GO:0021522,773
GO:0021590,773
GO:0021679,773
GO:0021750,773
GO:0032353,773
GO:0042445,773
GO:0050770,773
GO:0050883,773
GO:0060024,773
GO:0086010,773
GO:0016505,9166
GO:0002091,6386
GO:0005895,6386
GO:0010718,6386
GO:0042327,6386
GO:0045545,6386
GO:0046875,6386
GO:1903543,6386
GO:1903553,6386
GO:1903561,6386
GO:0008526,9600
GO:0000375,10199
GO:0030490,10199
GO:0034457,10199
GO:0000154,10528
GO:0030515,10528
GO:0070761,10528
GO:1990226,10528
GO:0021884,6656
GO:0008143,1654
GO:0017111,1654
GO:0031333,1654
GO:0035613,1654
GO:0043024,1654
GO:0043273,1654
GO:0043280,1654
GO:0045727,1654
GO:0045948,1654
GO:0071243,1654
GO:0071470,1654
GO:0071651,1654
GO:0097193,1654
GO:1900087,1654
GO:1903608,1654
GO:0019958,10663
GO:0006401,8635
GO:0001768,6366
GO:0001771,6366
GO:0002407,6366
GO:0002606,6366
GO:0010560,6366
GO:0031295,6366
GO:0031529,6366
GO:0031732,6366
GO:0033630,6366
GO:0035759,6366
GO:0045860,6366
GO:0048469,6366
GO:0050921,6366
GO:0090023,6366
GO:0097026,6366
GO:1903237,6366
GO:2000107,6366
GO:2000147,6366
GO:2000406,6366
GO:2000529,6366
GO:2000548,6366
GO:0033829,4242
GO:0019957,1238
GO:0008068,2568
GO:0007162,5420
GO:0022408,5420
GO:0032534,5420
GO:0036057,5420
GO:0072015,5420
GO:0072175,5420
GO:0002752,2219
GO:0008329,2219
GO:0034394,2219
GO:0043654,2219
GO:0046597,2219
GO:0001649,3491
GO:0002041,3491
GO:0003181,3491
GO:0003278,3491
GO:0010518,3491
GO:0033690,3491
GO:0044319,3491
GO:0060413,3491
GO:0060548,3491
GO:0060591,3491
GO:0060710,3491
GO:0060716,3491
GO:0070372,3491
GO:0072593,3491
GO:2000304,3491
GO:0006513,5193
GO:0007031,5193
GO:1990429,5193
GO:0008127,8544
GO:0001958,5191
GO:0005053,5191
GO:0043242,6588
GO:0051117,6588
GO:0051924,6588
GO:0070296,6588
GO:0090281,6588
GO:1901020,6588
GO:1901077,6588
GO:1901877,6588
GO:1901881,6588
GO:1901894,6588
GO:0032648,10475
GO:0050687,10475
GO:0060333,10475
GO:0070936,10475
GO:0021740,4781
GO:0021960,4781
GO:0030902,4781
GO:0043392,4781
GO:0044300,4781
GO:0060486,4781
GO:0060509,4781
GO:0060510,4781
GO:0060662,4781
GO:0060689,4781
GO:0061141,4781
GO:1902894,4781
GO:2000791,4781
GO:2000795,4781
GO:0070345,1871
GO:0014835,7480
GO:0030858,7480
GO:0032434,7480
GO:0045165,7480
GO:0045899,7480
GO:0048018,7480
GO:0048641,7480
GO:0051885,7480
GO:0060346,7480
GO:0061196,7480
GO:0071374,7480
GO:0071425,7480
GO:0071464,7480
GO:0009142,4833
GO:0015949,4833
GO:0047374,8824
GO:0001727,5287
GO:0043491,5287
GO:0000578,7476
GO:0007548,7476
GO:0008105,7476
GO:0014719,7476
GO:0014834,7476
GO:0021707,7476
GO:0022009,7476
GO:0030010,7476
GO:0031133,7476
GO:0035115,7476
GO:0035116,7476
GO:0035659,7476
GO:0042733,7476
GO:0048103,7476
GO:0050768,7476
GO:0060066,7476
GO:0060997,7476
GO:0061038,7476
GO:0070307,7476
GO:1902474,7476
GO:1904861,7476
GO:1904891,7476
GO:2000463,7476
GO:0042132,8789
GO:0008054,11065
GO:0010458,11065
GO:0010994,11065
GO:0031536,11065
GO:0051439,11065
GO:0070979,11065
GO:0006084,32
GO:0006768,32
GO:0006853,32
GO:0010884,32
GO:0031325,32
GO:0031999,32
GO:0060421,32
GO:0097009,32
GO:2001295,32
GO:0031402,8566
GO:0031403,8566
GO:0042816,8566
GO:0004768,6319
GO:0061436,1364
GO:0008354,8611
GO:0019216,8611
GO:0030518,8611
GO:0042392,8611
GO:0001702,8613
GO:0044328,8613
GO:0044329,8613
GO:0044330,8613
GO:0060020,8613
GO:1902068,8613
GO:0003205,8289
GO:0003408,8289
GO:0006337,8289
GO:0006344,8289
GO:0030900,8289
GO:0042766,8289
GO:0048096,8289
GO:0060674,8289
GO:0043426,8553
GO:0004860,8835
GO:0005131,8835
GO:0046627,8835
GO:0038128,9542
GO:2000145,9542
GO:0021819,30837
GO:0021942,30837
GO:0070182,8099
GO:0006091,364
GO:0007588,364
GO:0005749,6392
GO:0048039,6392
GO:0070097,11122
GO:0043559,9854
GO:0007158,460
GO:0035612,23149
GO:0007614,23316
GO:0071310,23316
GO:0031005,10570
GO:0070997,10570
GO:0097485,10570
GO:0031100,9021
GO:0042517,9021
GO:0060334,9021
GO:0060670,9021
GO:0060708,9021
GO:0010498,9306
GO:0004365,26330
GO:0045821,26330
GO:0061621,26330
GO:0000036,4706
GO:0030507,1780
GO:0036464,1780
GO:0047496,1780
GO:0048699,11113
GO:0030206,1463
GO:0030207,1463
GO:0030208,1463
GO:0008420,10106
GO:0036498,10106
GO:0032399,442867
GO:0032399,442868
GO:0032399,9083
GO:0008064,9087
GO:0042989,9087
GO:0032452,7404
GO:0031334,10435
GO:0006726,8943
GO:0035646,8943
GO:0043195,8943
GO:0048499,8943
GO:0061088,8943
GO:0000302,9973
GO:0051353,9973
GO:0002690,6373
GO:0030816,6373
GO:0043950,6373
GO:0048248,6373
GO:0051281,6373
GO:0009948,1046
GO:0060711,1046
GO:0030216,26239
GO:0009143,5169
GO:0035529,5169
GO:0047429,5169
GO:0030505,5169
GO:0022007,1855
GO:0030177,1855
GO:0032091,1855
GO:0032436,1855
GO:0034504,1855
GO:0035176,1855
GO:0035372,1855
GO:0048668,1855
GO:0048675,1855
GO:0060134,1855
GO:0071340,1855
GO:0090179,1855
GO:1903827,1855
GO:1904886,1855
GO:1990909,1855
GO:0043507,1856
GO:0044340,1856
GO:0045334,1856
GO:0045504,7802
GO:0043923,1105
GO:0060218,1106
GO:0044548,3777
GO:0051481,3777
GO:0006623,9570
GO:0006896,9570
GO:0012507,9570
GO:0033116,9570
GO:0048280,9570
GO:0000338,1861
GO:0006996,1861
GO:0006998,1861
GO:0042406,1861
GO:0048489,1861
GO:0051085,1861
GO:0051584,1861
GO:0051787,1861
GO:0061077,1861
GO:0071712,1861
GO:0071763,1861
GO:0072321,1861
GO:1900244,1861
GO:2000008,1861
GO:0031985,8675
GO:0090161,8675
GO:0005798,102
GO:0010820,102
GO:0034612,102
GO:0042117,102
GO:0051088,102
GO:0051089,102
GO:0097038,102
GO:0043190,5826
GO:0010499,8507
GO:0002526,9536
GO:0002544,9536
GO:0005641,9536
GO:0043295,9536
GO:0050220,9536
GO:0001555,8085
GO:0006342,8085
GO:0042800,8085
GO:0044666,8085
GO:0051568,8085
GO:0002043,9270
GO:0006933,9270
GO:0010764,9270
GO:0032148,9270
GO:0033622,9270
GO:0033628,9270
GO:0035148,9270
GO:0035924,9270
GO:0051451,9270
GO:0051496,9270
GO:0051781,9270
GO:0051894,9270
GO:0051895,9270
GO:0090051,9270
GO:0090315,9270
GO:2001044,9270
GO:0003886,1787
GO:0008175,1787
GO:0016428,1787
GO:0090116,1787
GO:0008020,10692
GO:0009584,10692
GO:0008635,317
GO:0010659,317
GO:0034349,317
GO:0043293,317
GO:0070059,317
GO:0072432,317
GO:1902510,317
GO:2001235,317
GO:0008934,3613
GO:0043647,3613
GO:0046855,3613
GO:0052832,3613
GO:0052833,3613
GO:0004708,5609
GO:0006970,5609
GO:0007257,5609
GO:0008545,5609
GO:0031435,5609
GO:0035897,5609
GO:0043525,5609
GO:0051403,5609
GO:0051973,5609
GO:0072709,5609
GO:1904355,5609
GO:0003986,10005
GO:0016289,10005
GO:0033882,10005
GO:0036109,10005
GO:0043649,10005
GO:0045225,10005
GO:0052815,10005
GO:0052816,10005
GO:0003881,10423
GO:0043178,10423
GO:0046341,10423
GO:0010698,9141
GO:1903638,9141
GO:1903645,9141
GO:0006353,10419
GO:0008469,10419
GO:0016274,10419
