Drug,Gene
DB01119,760
DB01748,760
DB03270,760
DB02861,760
DB07596,760
DB00436,760
DB02220,760
DB08165,760
DB07742,760
DB03877,760
DB08156,760
DB02429,760
DB04203,760
DB08418,760
DB08782,760
DB08301,760
DB02894,760
DB07476,760
DB03385,760
DB03904,760
DB00869,760
DB03697,760
DB08157,760
DB02292,760
DB07632,760
DB08846,760
DB04549,760
DB02479,760
DB01144,760
DB08645,760
DB06954,760
DB01325,760
DB04089,760
DB00703,760
DB07710,760
DB03950,760
DB03594,760
DB02602,760
DB03598,760
DB02866,760
DB00273,760
DB01031,760
DB00880,760
DB02986,760
DB08155,760
DB00774,760
DB04601,760
DB00909,760
DB08329,760
DB07050,760
DB07467,760
DB01784,760
DB03526,760
DB08046,760
DB04180,760
DB08083,760
DB08416,760
DB02087,760
DB03262,760
DB03333,760
DB04394,760
DB04371,760
DB08202,760
DB00999,760
DB01964,760
DB03294,760
DB02679,760
DB08765,760
DB02069,760
DB03221,760
DB01021,760
DB03975,760
DB01671,760
DB00819,760
DB00232,760
DB01942,760
DB04081,760
DB01194,760
DB02535,760
DB07363,760
DB04002,760
DB06875,8648
DB07230,8648
DB07119,8648
DB07530,8648
DB01645,8648
DB07150,8648
DB07724,8648
DB06908,8648
DB08915,8648
DB06927,8648
DB06832,8648
DB04652,8648
DB07080,8648
DB07198,8648
DB07009,8648
DB07557,8648
DB07236,8648
DB08231,8648
DB08742,8648
DB07215,8648
DB08220,8648
DB00232,759
DB00999,759
DB01325,759
DB08846,759
DB01119,759
DB00819,759
DB00703,759
DB00311,759
DB00869,759
DB00606,759
DB00436,759
DB01021,759
DB01194,759
DB08157,759
DB08155,759
DB00774,759
DB08156,759
DB00381,759
DB00423,759
DB00880,759
DB00909,759
DB00562,759
DB01031,759
DB01144,759
DB02325,2643
DB02377,2643
DB00171,317
DB01277,3486
DB01727,50
DB03964,50
DB04072,50
DB04351,50
DB04562,50
DB07145,6868
DB07147,6868
DB07233,6868
DB06943,6868
DB07079,6868
DB07189,6868
DB07121,6868
DB07964,6868
DB08231,118142757
DB08231,2978
DB00834,5241
DB06713,5241
DB00588,5241
DB08867,5241
DB00823,5241
DB01431,5241
DB00717,5241
DB05253,5241
DB02998,5241
DB00378,5241
DB00603,5241
DB04787,5241
DB00957,5241
DB00294,5241
DB00367,5241
DB00351,5241
DB01406,5241
DB00421,5241
DB00304,5241
DB00396,5241
DB01395,5241
DB05366,5241
DB08674,100529261
DB08674,2342
DB07216,100529261
DB07216,2342
DB07227,100529261
DB07227,2342
DB07895,100529261
DB07895,2342
DB07841,100529261
DB07841,2342
DB04893,100529261
DB04893,2342
DB07771,100529261
DB07771,2342
DB08676,100529261
DB08676,2342
DB07780,100529261
DB07780,2342
DB04960,100529261
DB04960,2342
DB06953,100529261
DB06953,2342
DB02342,1312
DB03907,1312
DB03336,1312
DB01141,1312
DB08049,1312
DB00323,1312
DB04820,1312
DB00841,1312
DB02105,1312
DB00968,1312
DB00988,1312
DB00118,1312
DB00494,1312
DB01420,1312
DB07462,1312
DB00255,1312
DB00286,1312
DB00909,6327
DB00313,6327
DB00724,51284
DB05127,51284
DB05475,51284
DB01611,51284
DB04860,51284
DB02701,3939
DB00157,3939
DB02483,3939
DB03940,3939
DB05435,338557
DB05793,338557
DB08342,58485
DB03516,316
DB00484,316
DB00157,316
DB00513,316
DB04827,316
DB00909,316
DB00481,316
DB00426,316
DB00170,316
DB00962,316
DB09054,316
DB00339,316
DB09078,316
DB01033,316
DB00563,316
DB00437,316
DB04512,392399
DB03711,392399
DB03087,392399
DB02924,392399
DB01760,392399
DB00201,3710
DB00152,10560
DB07406,9261
DB07430,9261
DB07728,9261
DB07234,9261
DB02010,9261
DB08358,9261
DB07431,9261
DB00724,51311
DB03680,4200
DB00157,4200
DB03499,4200
DB01677,4200
DB03589,4200
DB01411,3567
DB06612,3567
DB02661,9061
DB04077,9061
DB03708,9061
DB03721,6614
DB02379,6614
DB07766,5127
DB00569,462
DB06822,462
DB01225,462
DB01109,462
DB06779,462
DB08813,462
DB06271,462
DB04464,462
DB00407,462
DB05361,462
DB01873,10381
DB03010,10381
DB05147,10381
DB04845,10381
DB06042,10381
DB06216,3363
DB00246,3363
DB00543,3363
DB01200,3363
DB00988,3363
DB00370,3363
DB00248,3363
DB09068,3363
DB00477,3363
DB01224,3363
DB00216,3363
DB08815,3363
DB06288,3363
DB06148,3363
DB04946,3363
DB00934,3363
DB01238,3363
DB00247,3363
DB01049,3363
DB00751,3363
DB00458,3363
DB00334,3363
DB00321,3363
DB00408,3363
DB00363,3363
DB00849,2891
DB00898,2891
DB07598,2891
DB02818,2891
DB01664,2891
DB00237,2891
DB00794,2891
DB03319,2891
DB01354,2891
DB00241,2891
DB00306,2891
DB02057,2891
DB03240,2891
DB04152,2891
DB08305,2891
DB04129,2891
DB07455,2891
DB04599,2891
DB01346,2891
DB00463,2891
DB02966,2891
DB00599,2891
DB01355,2891
DB02347,2891
DB01352,2891
DB08303,2891
DB01353,2891
DB05047,2891
DB01483,2891
DB00418,2891
DB08304,2891
DB02999,2891
DB00142,2891
DB03759,2891
DB04000,2891
DB04798,2891
DB01351,2891
DB04982,2891
DB00312,2891
DB01174,2891
DB01496,2891
DB06738,54600
DB00062,54600
DB06695,54600
DB00398,54600
DB00762,54600
DB00749,54600
DB00328,54600
DB01283,54600
DB00580,54600
DB00818,54600
DB00731,54600
DB00744,54600
DB04953,54600
DB00494,54600
DB01015,54600
DB00842,54600
DB01024,54600
DB06741,54600
DB00502,54600
DB00197,54600
DB00327,54600
DB00921,54600
DB00313,54600
DB04552,54600
DB01050,54600
DB06403,54600
DB06204,54600
DB00712,54600
DB00316,54600
DB04824,54600
DB06292,54600
DB08907,54600
DB08896,54600
DB00688,54600
DB01159,2560
DB01708,2560
DB01437,2560
DB00683,2560
DB00753,2560
DB00543,2560
DB01440,2560
DB01215,2560
DB00312,2560
DB00241,2560
DB01588,2560
DB01567,2560
DB00829,2560
DB00897,2560
DB00349,2560
DB01587,2560
DB01049,2560
DB01594,2560
DB00231,2560
DB00431,2560
DB00404,2560
DB00189,2560
DB01028,2560
DB00628,2560
DB01589,2560
DB01107,2560
DB00228,2560
DB01558,2560
DB00186,2560
DB00463,2560
DB01236,2560
DB00371,2560
DB00794,2560
DB00898,2560
DB01559,2560
DB00334,2560
DB00475,2560
DB01189,2560
DB00292,2560
DB01205,2560
DB00546,2560
DB00306,2560
DB00659,2560
DB00402,2560
DB00801,2560
DB01595,2560
DB00690,2560
DB01068,2560
DB00273,2560
DB00842,2560
DB00818,2560
DB00237,2560
DB00895,2205
DB00043,2205
DB05797,2205
DB05171,55851
DB02379,3957
DB00139,8985
DB00126,8985
DB01049,9177
DB00898,9177
DB02890,7372
DB00544,7372
DB08437,6132
DB02494,6132
DB07374,6132
DB00171,84532
DB00131,84532
DB03535,5550
DB08739,5550
DB03864,5550
DB08738,5550
DB03382,5550
DB01684,5550
DB01769,5550
DB00107,5550
DB07148,5550
DB07374,23521
DB08437,23521
DB02494,23521
DB06064,5581
DB00675,5581
DB07947,5569
DB08148,5569
DB03374,5569
DB08113,5569
DB07858,5569
DB07856,5569
DB06959,5569
DB07857,5569
DB04707,5569
DB08114,5569
DB07859,5569
DB07860,5569
DB08070,5569
DB07876,5569
DB08756,5569
DB08162,5569
DB07204,5569
DB08073,5569
DB08568,5569
DB07107,5569
DB08231,5569
DB08569,5569
DB07854,5569
DB07997,5569
DB08149,5569
DB07995,5569
DB08150,5569
DB07855,5569
DB07996,5569
DB07583,5569
DB08892,9568
DB05010,9568
DB00181,9568
DB08891,9568
DB00906,6529
DB08848,6529
DB00157,4199
DB03461,4199
DB02767,23643
DB08231,23643
DB07014,2932
DB01772,2932
DB02052,2932
DB04014,2932
DB07859,2932
DB03444,2932
DB07058,2932
DB08073,2932
DB07149,2932
DB07676,2932
DB07584,2932
DB01356,2932
DB01793,2932
DB01950,2932
DB07947,2932
DB04395,2932
DB07585,2932
DB07812,2932
DB02010,2932
DB00091,10105
DB00172,10105
DB02078,10105
DB08168,10105
DB00480,51185
DB08910,51185
DB01041,51185
DB03147,7498
DB00993,7498
DB00437,7498
DB00831,7498
DB00515,7498
DB03841,7498
DB00170,7498
DB00339,7498
DB00997,7498
DB00157,7498
DB04335,7498
DB01685,7498
DB00856,7498
DB00041,7498
DB00694,7498
DB00336,7498
DB03516,7498
DB01033,7498
DB00746,7498
DB00127,7498
DB04854,7498
DB00958,7498
DB03328,7498
DB05262,7498
DB00583,7498
DB01136,7498
DB01168,7498
DB05461,3357
DB06678,3357
DB06216,3357
DB00413,3357
DB00574,3357
DB06148,3357
DB01079,3357
DB05492,3357
DB00334,3357
DB00589,3357
DB00805,3357
DB01221,3357
DB00543,3357
DB01142,3357
DB00714,3357
DB01242,3357
DB00248,3357
DB01392,3357
DB00268,3357
DB00508,3357
DB00477,3357
DB01186,3357
DB01049,3357
DB00216,3357
DB01239,3357
DB00247,3357
DB00370,3357
DB06016,3357
DB01454,3357
DB01200,3357
DB00320,3357
DB05920,7153
DB01645,7153
DB00276,7153
DB01177,7153
DB00694,7153
DB04975,7153
DB00997,7153
DB00537,7153
DB00685,7153
DB05022,7153
DB00218,7153
DB05129,7153
DB01137,7153
DB01179,7153
DB04967,7153
DB00970,7153
DB09047,7153
DB04576,7153
DB00380,7153
DB01204,7153
DB00444,7153
DB01165,7153
DB00445,7153
DB00773,7153
DB00978,7153
DB04978,7153
DB06042,7153
DB01208,7153
DB00385,7153
DB01059,7153
DB00467,7153
DB00487,7153
DB01370,7018
DB00589,1813
DB04946,1813
DB00363,1813
DB01038,1813
DB00502,1813
DB05280,1813
DB00246,1813
DB05687,1813
DB05816,1813
DB01186,1813
DB01624,1813
DB01618,1813
DB00268,1813
DB04924,1813
DB00777,1813
DB00248,1813
DB01224,1813
DB01549,1813
DB01622,1813
DB00334,1813
DB04889,1813
DB04888,1813
DB04857,1813
DB01623,1813
DB00568,1813
DB00408,1813
DB00391,1813
DB09128,1813
DB00182,1813
DB01233,1813
DB00420,1813
DB01200,1813
DB00726,1813
DB09207,1813
DB05271,1813
DB00875,1813
DB00915,1813
DB06144,1813
DB00458,1813
DB01614,1813
DB00543,1813
DB00850,1813
DB00450,1813
DB01425,1813
DB06077,1813
DB00540,1813
DB01403,1813
DB00714,1813
DB00831,1813
DB00623,1813
DB01239,1813
DB01267,1813
DB08815,1813
DB01049,1813
DB01621,1813
DB04599,1813
DB06288,1813
DB00934,1813
DB06216,1813
DB00679,1813
DB00372,1813
DB01069,1813
DB00734,1813
DB06016,1813
DB00805,1813
DB01100,1813
DB09018,1813
DB00933,1813
DB01151,1813
DB05316,1813
DB05766,1813
DB04842,1813
DB00409,1813
DB06148,1813
DB01142,1813
DB01184,1813
DB00433,1813
DB01221,1813
DB00490,1813
DB01392,1813
DB00370,1813
DB04844,1813
DB00508,1813
DB01238,1813
DB00988,1813
DB01043,1813
DB00696,1813
DB01235,1813
DB01063,1813
DB00413,1813
DB00477,1813
DB07744,834
DB05301,834
DB07916,834
DB05408,834
DB07733,834
DB04875,834
DB01017,834
DB05507,834
DB07254,2050
DB07250,2050
DB07252,2050
DB07249,2050
DB07255,2050
DB07251,2050
DB07253,2050
DB05007,2050
DB07256,2050
DB05694,2798
DB06825,2798
DB06785,2798
DB06719,2798
DB00106,2798
DB06699,2798
DB00666,2798
DB01406,2798
DB00644,2798
DB00014,2798
DB00050,2798
DB00007,2798
DB00400,3859
DB08491,4312
DB07556,4312
DB00786,4312
DB08482,4312
DB08403,4312
DB07926,4312
DB00898,1143
DB01227,1143
DB00514,1143
DB01090,1143
DB00184,1143
DB00674,1143
DB01645,2100
DB08020,2100
DB04574,2100
DB00783,2100
DB01708,2100
DB07933,2100
DB07032,2100
DB07198,2100
DB07757,2100
DB07230,2100
DB02983,2100
DB04573,2100
DB07119,2100
DB00255,2100
DB07009,2100
DB01196,2100
DB07702,2100
DB07638,2100
DB07150,2100
DB06832,2100
DB07236,2100
DB05052,2100
DB04468,2100
DB06937,2100
DB06927,2100
DB06875,2100
DB05882,2100
DB00675,2100
DB03882,2100
DB00481,2100
DB07036,2100
DB03860,2100
DB04020,2100
DB01108,2100
DB01559,200959
DB01215,200959
DB01594,200959
DB01588,200959
DB00546,200959
DB01589,200959
DB00829,200959
DB01558,200959
DB01567,200959
DB00690,200959
DB00842,200959
DB00683,200959
DB00801,200959
DB00897,200959
DB01595,200959
DB00231,200959
DB01777,15
DB03341,15
DB02931,15
DB05168,2348
DB05595,2348
DB07974,2159
DB01109,2159
DB07278,2159
DB00025,2159
DB06920,2159
DB07843,2159
DB06605,2159
DB07875,2159
DB03847,2159
DB00100,2159
DB08487,2159
DB08426,2159
DB08173,2159
DB09075,2159
DB07844,2159
DB04673,2159
DB00036,2159
DB07605,2159
DB08746,2159
DB00569,2159
DB00170,2159
DB07629,2159
DB01225,2159
DB08745,2159
DB08477,2159
DB08174,2159
DB08143,2159
DB07800,2159
DB07261,2159
DB06228,2159
DB08488,2159
DB07973,2159
DB05362,2159
DB07847,2159
DB07804,2159
DB05713,2159
DB07872,2159
DB07630,2159
DB08495,2159
DB07211,2159
DB07277,2159
DB07848,2159
DB03127,5653
DB06969,3320
DB03080,3320
DB06957,3320
DB07324,3320
DB02359,3320
DB07325,3320
DB08443,3320
DB06958,3320
DB07594,3320
DB07601,3320
DB07319,3320
DB08442,3320
DB06956,3320
DB08197,3320
DB05134,3320
DB03137,3320
DB08436,3320
DB08194,3320
DB04505,3320
DB08789,3320
DB03749,3320
DB07877,3320
DB04054,3320
DB03899,3320
DB08788,3320
DB02840,3320
DB07502,3320
DB02550,3320
DB07495,3320
DB04588,3320
DB00716,3320
DB06961,3320
DB03504,3320
DB03809,3320
DB08787,3320
DB03093,3320
DB06070,3320
DB08557,3320
DB07100,3320
DB06964,3320
DB02424,3320
DB04254,3320
DB00615,3320
DB08786,3320
DB07317,3320
DB02754,3320
DB08325,10461
DB00703,766
DB00311,766
DB00909,766
DB01144,766
DB08846,766
DB00819,766
DB04464,795
DB08065,6790
DB07545,6790
DB02482,6790
DB07186,6790
DB07266,6790
DB07801,6790
DB05169,6790
DB07360,6790
DB05198,6790
DB07361,6790
DB08066,6790
DB07362,6790
DB05220,6790
DB05025,6647
DB00526,6647
DB00163,6647
DB00958,6647
DB00515,6647
DB03382,6647
DB00186,2565
DB01558,2565
DB00690,2565
DB01567,2565
DB01708,2565
DB00801,2565
DB01159,2565
DB00371,2565
DB01587,2565
DB01049,2565
DB00818,2565
DB00842,2565
DB00404,2565
DB01594,2565
DB00273,2565
DB00241,2565
DB00543,2565
DB00334,2565
DB00312,2565
DB00292,2565
DB00463,2565
DB00829,2565
DB01559,2565
DB01107,2565
DB00228,2565
DB01588,2565
DB01589,2565
DB00237,2565
DB00683,2565
DB00475,2565
DB01437,2565
DB00306,2565
DB00659,2565
DB00402,2565
DB01236,2565
DB01028,2565
DB00794,2565
DB00189,2565
DB00349,2565
DB00898,2565
DB01205,2565
DB00546,2565
DB00628,2565
DB01189,2565
DB01215,2565
DB01595,2565
DB00753,2565
DB00897,2565
DB01068,2565
DB00231,2565
DB03791,7376
DB07082,7376
DB03848,7376
DB07080,7376
DB00157,3294
DB00148,1160
DB07737,23621
DB07519,23621
DB07175,23621
DB07019,23621
DB07535,23621
DB07874,23621
DB07736,23621
DB07415,23621
DB06930,23621
DB07346,23621
DB07994,23621
DB08929,23621
DB07089,23621
DB07573,23621
DB07345,23621
DB07993,23621
DB07206,23621
DB07735,23621
DB07110,23621
DB07303,23621
DB02378,23621
DB06073,23621
DB07245,23621
DB08749,23621
DB07284,23621
DB07281,23621
DB07738,23621
DB07734,23621
DB00142,10404
DB06980,6500
DB01750,6500
DB07950,6500
DB06982,6500
DB06981,6500
DB00436,762
DB00606,762
DB00311,762
DB00774,762
DB08846,762
DB00880,762
DB01144,762
DB00819,762
DB00999,762
DB00273,762
DB01021,762
DB00562,762
DB00869,762
DB00909,762
DB00232,762
DB00703,762
DB01194,762
DB03267,5105
DB02008,5105
DB03725,5105
DB01819,5105
DB03935,308
DB02497,308
DB03981,308
DB03959,308
DB02929,308
DB03484,308
DB02846,308
DB01185,367
DB08899,367
DB00984,367
DB00621,367
DB08089,367
DB01420,367
DB01541,367
DB07454,367
DB01395,367
DB02901,367
DB08867,367
DB02266,367
DB01128,367
DB08035,367
DB07421,367
DB01026,367
DB08088,367
DB07286,367
DB01564,367
DB00421,367
DB08804,367
DB05234,367
DB01406,367
DB00665,367
DB07039,367
DB04839,367
DB06870,367
DB00499,367
DB00367,367
DB01481,367
DB06710,367
DB08461,367
DB07423,367
DB06412,367
DB02998,367
DB00687,367
DB05094,367
DB02932,367
DB00858,367
DB07419,367
DB00624,367
DB07769,367
DB07717,367
DB04709,367
DB08087,367
DB07422,367
DB04922,781
DB01115,781
DB04838,781
DB00381,781
DB00308,781
DB01023,781
DB00401,781
DB00996,781
DB06712,781
DB00421,781
DB01054,781
DB00653,781
DB00622,781
DB00270,781
DB06616,4067
DB03023,4067
DB08901,4067
DB09079,4067
DB00458,3362
DB00540,3362
DB00321,3362
DB06148,3362
DB00408,3362
DB00246,3362
DB00477,3362
DB05042,3362
DB01142,3362
DB06144,3362
DB01488,3362
DB04946,3362
DB00334,3362
DB00543,3362
DB01049,3362
DB01238,3362
DB06216,3362
DB01224,3362
DB00363,3362
DB00197,2101
DB06833,2101
DB00334,59340
DB00321,59340
DB01142,59340
DB00477,59340
DB05032,59340
DB00408,59340
DB00543,59340
DB06148,59340
DB00363,59340
DB00667,59340
DB05014,5159
DB01268,5159
DB00398,5159
DB00102,5159
DB06589,5159
DB08896,5159
DB01254,5159
DB00619,5159
DB05146,5159
DB02910,1632
DB03127,1632
DB00228,2567
DB01205,2567
DB00404,2567
DB00186,2567
DB01049,2567
DB00463,2567
DB00842,2567
DB01107,2567
DB00897,2567
DB01708,2567
DB00306,2567
DB00546,2567
DB00349,2567
DB01437,2567
DB01594,2567
DB00628,2567
DB00690,2567
DB01159,2567
DB00312,2567
DB00801,2567
DB01567,2567
DB01559,2567
DB00818,2567
DB00231,2567
DB00334,2567
DB01068,2567
DB00829,2567
DB00753,2567
DB00898,2567
DB01215,2567
DB00273,2567
DB00794,2567
DB00402,2567
DB00371,2567
DB01236,2567
DB01028,2567
DB00189,2567
DB01595,2567
DB01189,2567
DB00292,2567
DB00241,2567
DB00659,2567
DB00683,2567
DB01588,2567
DB01589,2567
DB00237,2567
DB00475,2567
DB00543,2567
DB01558,2567
DB03814,26013
DB07299,2160
DB00100,2160
DB07071,2160
DB07022,2160
DB07212,2160
DB07023,2160
DB07074,2160
DB07077,2160
DB07887,2160
DB06228,1573
DB00342,1573
DB04725,1573
DB08918,1573
DB00179,1573
DB00637,1573
DB06605,1573
DB00169,1573
DB00997,4722
DB00157,4722
DB04216,133688
DB01852,133688
DB07763,7388
DB08330,7388
DB07778,7388
DB04799,7388
DB07401,7388
DB08690,7388
DB04141,7388
DB08453,7388
DB04476,3934
DB01631,3934
DB02710,3934
DB01672,3934
DB01926,3934
DB04043,3934
DB00157,2746
DB04137,2746
DB00142,2746
DB00756,2746
DB04953,3786
DB00939,3786
DB00321,3786
DB00586,3786
DB06089,3786
DB00126,55217
DB00139,55217
DB00145,2841
DB08907,6523
DB03070,3615
DB04566,3615
DB06103,3615
DB01693,3615
DB00157,3615
DB00688,3615
DB03948,3615
DB01024,3615
DB01033,3615
DB02490,1158
DB04027,1158
DB00148,1158
DB00139,8630
DB06603,55869
DB07350,55869
DB02917,55869
DB02546,55869
DB07586,55869
DB02565,55869
DB04297,55869
DB08168,55869
DB00837,2550
DB08892,2550
DB08891,2550
DB01080,2550
DB00181,2550
DB05010,2550
DB02691,2172
DB02659,2172
DB04348,2172
DB03147,51706
DB00036,2677
DB00100,2677
DB00055,2677
DB00142,2677
DB00170,2677
DB01125,2677
DB01022,2677
DB00711,240
DB00586,240
DB00744,240
DB01017,240
DB00471,240
DB01892,240
DB05431,240
DB04725,240
DB00179,240
DB00163,240
DB00795,240
DB00244,240
DB00939,240
DB00233,240
DB01014,240
DB00398,2322
DB05465,2322
DB09079,2322
DB05216,2322
DB08901,2322
DB05014,2322
DB06080,2322
DB01268,2322
DB05213,2322
DB08403,4317
DB02953,4317
DB07772,4317
DB03636,4317
DB03880,4317
DB02326,4317
DB00786,4317
DB07900,4317
DB03622,4317
DB06971,4317
DB08476,4317
DB03207,4317
DB07397,4317
DB07713,4317
DB08028,4317
DB00132,9415
DB00542,4524
DB00140,4524
DB00116,4524
DB00544,4524
DB00158,4524
DB00563,4524
DB00134,4524
DB00115,4524
DB00170,4524
DB00268,1816
DB01403,1816
DB01235,1816
DB00413,1816
DB00568,1816
DB01238,1816
DB00458,1816
DB00988,1816
DB00477,1816
DB00370,1816
DB05271,1816
DB01038,1816
DB00714,1816
DB01624,1816
DB00800,1816
DB01186,1816
DB06148,1816
DB00589,1816
DB00726,1816
DB01200,1816
DB01224,1816
DB00246,1816
DB00696,1816
DB00408,1816
DB00334,1816
DB00248,1816
DB00987,1635
DB06637,3744
DB02518,231
DB07063,231
DB07139,231
DB07187,231
DB02712,231
DB05327,231
DB07999,231
DB07093,231
DB04272,231
DB08098,231
DB02007,231
DB08772,231
DB05383,231
DB02101,231
DB07450,231
DB02834,231
DB08084,231
DB07028,231
DB02020,231
DB02994,231
DB03461,231
DB08000,231
DB00605,231
DB07030,231
DB02021,231
DB02383,231
DB01689,231
DB02132,231
DB08449,231
DB07498,231
DB00157,231
DB04912,3162
DB06914,3162
DB04803,3162
DB01942,3162
DB07342,3162
DB00157,3162
DB00163,3162
DB02468,3162
DB03906,3162
DB02073,3162
DB00364,1950
DB05007,1950
DB04454,1950
DB04419,5741
DB05883,5741
DB01033,5471
DB00130,5471
DB00544,5471
DB00445,1105
DB04653,823
DB07627,823
DB04276,823
DB07106,3176
DB00613,3176
DB00878,3176
DB04655,3176
DB00667,3176
DB01752,3176
DB01103,3176
DB00201,5138
DB08811,5138
DB02315,5138
DB07954,5138
DB05142,5138
DB06637,3750
DB03814,435
DB00125,435
DB02267,435
DB00343,786
DB00898,786
DB00308,786
DB04842,786
DB00421,786
DB01054,786
DB00653,786
DB00528,786
DB00162,54884
DB00687,2908
DB00253,2908
DB01130,2908
DB01013,2908
DB05423,2908
DB00180,2908
DB00846,2908
DB00838,2908
DB08906,2908
DB00591,2908
DB00394,2908
DB00547,2908
DB00421,2908
DB00223,2908
DB01185,2908
DB08867,2908
DB00351,2908
DB00873,2908
DB00769,2908
DB01222,2908
DB01380,2908
DB00896,2908
DB01260,2908
DB00620,2908
DB02210,2908
DB00764,2908
DB00240,2908
DB00443,2908
DB01384,2908
DB00959,2908
DB00588,2908
DB01047,2908
DB00834,2908
DB00860,2908
DB00324,2908
DB00741,2908
DB01234,2908
DB01410,2908
DB06781,2908
DB00596,2908
DB00663,2908
DB00288,2908
DB00635,2908
DB00114,285313
DB01418,79001
DB00498,79001
DB00266,79001
DB00170,79001
DB00946,79001
DB00682,79001
DB01183,4985
DB01497,4985
DB00813,4985
DB00193,4985
DB00333,4985
DB00647,4985
DB01192,4985
DB00318,4985
DB00295,4985
DB01439,4985
DB01452,4985
DB05050,4985
DB00899,4985
DB00611,4985
DB01221,4985
DB06274,4985
DB01571,4985
DB00327,4985
DB00854,4985
DB01535,4985
DB06738,4985
DB00921,4985
DB00514,4985
DB01548,4985
DB00497,4985
DB00956,4985
DB01444,4985
DB09272,4985
DB00704,4985
DB00836,4985
DB01081,4985
DB01565,4985
DB06204,4985
DB00708,4985
DB00844,4985
DB00321,4985
DB08755,1520
DB07587,1520
DB08195,1520
DB07520,1520
DB08611,1520
DB07839,1520
DB03837,1520
DB08752,1520
DB03767,1520
DB07878,1520
DB07589,1520
DB03984,1520
DB04906,5535
DB00091,5535
DB00499,1545
DB01169,1545
DB00655,1545
DB00997,1545
DB00201,1545
DB00448,1545
DB01254,1545
DB00526,1545
DB01065,1545
DB02709,1545
DB00530,1545
DB01168,1545
DB00783,1545
DB01087,1545
DB00396,1545
DB01229,1545
DB00277,1545
DB00624,1545
DB00818,1545
DB01204,1545
DB00694,1545
DB00613,1545
DB00675,1545
DB01174,1545
DB01248,1545
DB02342,1545
DB01026,1545
DB00363,1545
DB00121,1545
DB01234,1545
DB00338,1545
DB00139,8802
DB05194,1438
DB05386,1438
DB00020,1438
DB00829,1562
DB00338,1562
DB00818,1562
DB00458,1562
DB01424,1562
DB01181,1562
DB00082,1562
DB00921,1562
DB00755,1562
DB00531,1562
DB01361,1562
DB00682,1562
DB00333,1562
DB00250,1562
DB01075,1562
DB01174,1562
DB00252,1562
DB01124,1562
DB00281,1562
DB01559,1562
DB00850,1562
DB00349,1562
DB01435,1562
DB01151,1562
DB06684,1562
DB00448,1562
DB00661,1562
DB00313,1562
DB07670,1562
DB00586,1562
DB00145,2653
DB03760,2653
DB03187,2653
DB00768,6284
DB01025,6284
DB07905,5594
DB02733,5594
DB07264,5594
DB07788,5594
DB01169,5594
DB04338,5594
DB02116,5594
DB02482,5594
DB06877,5594
DB08513,5594
DB01064,5594
DB08521,5594
DB07010,5594
DB07794,5594
DB01388,782
DB00661,782
DB04855,782
DB00653,782
DB00421,782
DB00898,782
DB00393,782
DB00308,782
DB00171,291
DB00720,291
DB01736,291
DB03429,291
DB02426,291
DB04178,291
DB00811,3614
DB00688,3614
DB01024,3614
DB00157,3614
DB06103,3614
DB01033,3614
DB03948,3614
DB06655,2740
DB09043,2740
DB09045,2740
DB01276,2740
DB00040,2740
DB05162,2740
DB00920,5150
DB00651,5150
DB08602,5150
DB00201,5150
DB07954,5150
DB00114,9054
DB00151,9054
DB00160,9054
DB03880,10863
DB02996,10863
DB03088,10863
DB02255,10863
DB02046,10863
DB02215,10863
DB08733,10863
DB00852,1386
DB05467,5916
DB02741,5916
DB00459,5916
DB00799,5916
DB07294,5916
DB02258,5916
DB00926,5916
DB07031,5916
DB03279,5916
DB02466,5916
DB00210,5916
DB00523,5916
DB00755,5916
DB03466,5916
DB05785,5916
DB00157,4702
DB02010,7535
DB05921,3065
DB05651,3065
DB06603,3065
DB02546,3065
DB05223,3065
DB04560,210
DB04781,210
DB02878,210
DB02068,210
DB02260,210
DB00855,210
DB02272,210
DB02239,210
DB03194,4153
DB03879,4153
DB04426,4153
DB03721,4153
DB02837,4153
DB01818,4153
DB04091,4153
DB01979,4153
DB00290,3980
DB00466,2569
DB01567,2569
DB00897,2569
DB01558,2569
DB01594,2569
DB00842,2569
DB00801,2569
DB00829,2569
DB01215,2569
DB00690,2569
DB01559,2569
DB01588,2569
DB00683,2569
DB00231,2569
DB00546,2569
DB01589,2569
DB01595,2569
DB01046,873
DB04844,873
DB04463,873
DB03556,873
DB00997,873
DB00502,873
DB05197,873
DB00414,873
DB00157,4541
DB00116,10841
DB00142,10841
DB00114,10841
DB03256,10841
DB08848,6539
DB00780,2875
DB00114,2875
DB00160,2875
DB00142,2875
DB01373,1311
DB04141,7385
DB04799,7385
DB08330,7385
DB08690,7385
DB07778,7385
DB07763,7385
DB08453,7385
DB07401,7385
DB03732,683
DB03227,683
DB02701,683
DB01660,683
DB02483,683
DB00713,6565
DB00415,6565
DB00493,6565
DB01053,6565
DB00432,1890
DB01101,1890
DB00369,1890
DB00322,1890
DB00544,1890
DB02631,1890
DB06372,3557
DB00233,4353
DB00526,4353
DB00535,4353
DB06774,4353
DB04827,4353
DB01065,4353
DB00583,4353
DB00006,4353
DB00461,4353
DB04821,4353
DB00833,4353
DB00958,4353
DB00550,4353
DB00208,4353
DB00500,4353
DB00062,4353
DB00847,4353
DB00515,4353
DB05161,4353
DB00244,4353
DB00104,4353
DB06823,4353
DB00250,4353
DB02300,4353
DB01225,4353
DB07359,2645
